film,developer,dilution,iso,inversion_20c_min,rotary_20c_min_0.85,rotary_20c_min_0.90
Rollei Superpan 200,Spur SLD,1+29,160,8.5,7.22,7.65
Rollei Superpan 200,Spur SLD,1+29,200,8.5,7.22,7.65
Rollei Superpan 200,Spur Speed-Major,1+14,640,12.0,10.2,10.8
Rollei Superpan 200,Spur Speed-Major,1+20,400,11.0,9.35,9.9
Rollei Superpan 200,Spur Speed-Major,1+24,200,10.0,8.5,9.0
Rollei Superpan 200,Spur Speed-Major,1+30,100,9.0,7.65,8.1
Rollei Superpan 200,Spur Speed-Major,1+9,1000,13.0,11.05,11.7
Rollei Superpan 200,Spur TRX 2000,1+30,80,12.5,10.62,11.25
Rollei Superpan 200,Spur UFP,1+24,50,8.0,6.8,7.2
Rollei Superpan 200,Studional,1+15,250,6.5,5.52,5.85
Rollei Superpan 200,Studional,1+31,160,13.0,11.05,11.7
Rollei Superpan 200,TMax Dev,1+4,125,6.0,5.1,5.4
Rollei Superpan 200,Ultrafin,1+20,200,15.0,12.75,13.5
Rollei Superpan 200,Ultrafin,1+9,200,9.0,7.65,8.1
Rollei Superpan 200,Ultrafin T-Plus,1+4,200,5.5,4.67,4.95
Rollei Superpan 200,Ultrafine Liquid,1+4,400,13.5,11.47,12.15
Rollei Superpan 200,XT-3,1+1,200,14.0,11.9,12.6
Rollei Superpan 200,XT-3,1+1,400,17.0,14.45,15.3
Rollei Superpan 200,XT-3,1+2,400,21.0,17.85,18.9
Rollei Superpan 200,Xtol,1+1,200,14.0,11.9,12.6
Rollei Superpan 200,Xtol,1+1,400,17.0,14.45,15.3
Rollei Superpan 200,Xtol,1+2,400,21.0,17.85,18.9
Santa RAE 1000,D-76,1+1,1000,13.5,11.47,12.15
Santa RAE 1000,Eco Pro,1+1,1000,13.5,11.47,12.15
Santa RAE 1000,Eco Pro,stock,1000,8.5,7.22,7.65
Santa RAE 1000,Eco Pro,stock,200,4.5,3.82,4.05
Santa RAE 1000,Eco Pro,stock,400,6.0,5.1,5.4
Santa RAE 1000,HC-110,1+100,1000,45.0,38.25,40.5
Santa RAE 1000,HC-110,B,1000,16.0,13.6,14.4
Santa RAE 1000,HC-110,G,1000,45.0,38.25,40.5
Santa RAE 1000,ID-11,1+1,1000,13.5,11.47,12.15
Santa RAE 1000,Ilfotec HC,1+119,200,45.0,38.25,40.5
Santa RAE 1000,Rodinal,1+100,1000,60.0,51.0,54.0
Santa RAE 1000,Rodinal,1+25,1000,9.75,8.29,8.78
Santa RAE 1000,XT-3,1+1,1000,13.5,11.47,12.15
Santa RAE 1000,Xtol,1+1,1000,13.5,11.47,12.15
Santa RAE 1000,Xtol,stock,1000,8.5,7.22,7.65
Santa RAE 1000,Xtol,stock,200,4.5,3.82,4.05
Santa RAE 1000,Xtol,stock,400,6.0,5.1,5.4
Shanghai GP3 Pan 100,510-Pyro,1+100,100,12.5,10.62,11.25
Shanghai GP3 Pan 100,510-Pyro,1+100,100,6.0,5.1,5.4
Shanghai GP3 Pan 100,510-Pyro,1+100,125,10.0,8.5,9.0
Shanghai GP3 Pan 100,Acufine,stock,100,4.0,3.4,3.6
Shanghai GP3 Pan 100,Acurol-N,1+60,100,11.5,9.78,10.35
Shanghai GP3 Pan 100,Adox HR-DEV,1+35,160,13.0,11.05,11.7
Shanghai GP3 Pan 100,Adox M-Q Borax,stock,160,7.5,6.38,6.75
Shanghai GP3 Pan 100,Amaloco AM74,1+19,50,11.0,9.35,9.9
Shanghai GP3 Pan 100,Atomal 49,1+1,100,11.5,9.78,10.35
Shanghai GP3 Pan 100,Atomal 49,1+2,100,18.0,15.3,16.2
Shanghai GP3 Pan 100,AVR-3,1+50,100,12.0,10.2,10.8
Shanghai GP3 Pan 100,AVR-3,1+50,200,18.0,15.3,16.2
Shanghai GP3 Pan 100,AVR-3,1+50,400,27.0,22.95,24.3
Shanghai GP3 Pan 100,Bellini Hydrofen,1+39,100,5.0,4.25,4.5
Shanghai GP3 Pan 100,Beutler,1+1+10,100,7.0,5.95,6.3
Shanghai GP3 Pan 100,Beutler,1+1+8,100,18.0,15.3,16.2
Shanghai GP3 Pan 100,Caffenol C,stock,100,10.0,8.5,9.0
Shanghai GP3 Pan 100,Caffenol C-H,stock,100,15.0,12.75,13.5
Shanghai GP3 Pan 100,Caffenol C-L,stock,400,75.0,63.75,67.5
Shanghai GP3 Pan 100,Caffenol C-M (rs),stock,100,20.0,17.0,18.0
Shanghai GP3 Pan 100,D-23,1+1,100,12.0,10.2,10.8
Shanghai GP3 Pan 100,D-23,stock,100,12.0,10.2,10.8
Shanghai GP3 Pan 100,D-72,1+4,100,4.0,3.4,3.6
Shanghai GP3 Pan 100,D-76,1+1,100,14.0,11.9,12.6
Shanghai GP3 Pan 100,D-76,1+1,100,7.0,5.95,6.3
Shanghai GP3 Pan 100,D-76,1+1,100,14.5,12.32,13.05
Shanghai GP3 Pan 100,D-76,1+1,200,12.5,10.62,11.25
Shanghai GP3 Pan 100,D-76,1+1,400,28.0,23.8,25.2
Shanghai GP3 Pan 100,D-76,1+3,100,24.0,20.4,21.6
Shanghai GP3 Pan 100,D-76,stock,100,9.0,7.65,8.1
Shanghai GP3 Pan 100,D-76,stock,400,14.0,11.9,12.6
Shanghai GP3 Pan 100,D-96,1+1,100,12.0,10.2,10.8
Shanghai GP3 Pan 100,DK-50,1+1,100,10.0,8.5,9.0
Shanghai GP3 Pan 100,Eco Pro,1+1,100,10.0,8.5,9.0
Shanghai GP3 Pan 100,Eco Pro,1+1,80,6.5,5.52,5.85
Shanghai GP3 Pan 100,Eco Pro,1+2,100,14.0,11.9,12.6
Shanghai GP3 Pan 100,Eco Pro,1+3,100,16.0,13.6,14.4
Shanghai GP3 Pan 100,Eco Pro,stock,100,7.5,6.38,6.75
Shanghai GP3 Pan 100,F76+,1+9,100,10.25,8.71,9.22
Shanghai GP3 Pan 100,Foma Universal,1+3,100,10.0,8.5,9.0
Shanghai GP3 Pan 100,FX-1,1+1+8,100,9.0,7.65,8.1
Shanghai GP3 Pan 100,FX-39,1+14,100,12.0,10.2,10.8
Shanghai GP3 Pan 100,FX-39,1+9,100,14.0,11.9,12.6
Shanghai GP3 Pan 100,HC-110,1+90,100,12.0,10.2,10.8
Shanghai GP3 Pan 100,HC-110,A,100,5.0,4.25,4.5
Shanghai GP3 Pan 100,HC-110,B,100,7.5,6.38,6.75
Shanghai GP3 Pan 100,HC-110,B,100,8.0,6.8,7.2
Shanghai GP3 Pan 100,HC-110,B,160,9.0,7.65,8.1
Shanghai GP3 Pan 100,HC-110,H,100,7.5,6.38,6.75
Shanghai GP3 Pan 100,HC-110,J,100,18.0,15.3,16.2
Shanghai GP3 Pan 100,HC-110,J,80,18.0,15.3,16.2
Shanghai GP3 Pan 100,ID-11,1+1,100,14.0,11.9,12.6
Shanghai GP3 Pan 100,ID-11,1+1,100,7.0,5.95,6.3
Shanghai GP3 Pan 100,ID-11,1+1,100,14.5,12.32,13.05
Shanghai GP3 Pan 100,ID-11,1+1,400,28.0,23.8,25.2
Shanghai GP3 Pan 100,ID-11,1+3,100,24.0,20.4,21.6
Shanghai GP3 Pan 100,ID-11,stock,100,9.0,7.65,8.1
Shanghai GP3 Pan 100,ID-11,stock,400,14.0,11.9,12.6
Shanghai GP3 Pan 100,Ilfosol 3,1+14,100,12.0,10.2,10.8
Shanghai GP3 Pan 100,Ilfosol 3,1+9,100,8.0,6.8,7.2
Shanghai GP3 Pan 100,Ilfotec HC,1+31,100,7.75,6.59,6.98
Shanghai GP3 Pan 100,Ilfotec LC29,1+19,100,6.5,5.52,5.85
Shanghai GP3 Pan 100,Ilfotec LC29,1+29,100,11.0,9.35,9.9
Shanghai GP3 Pan 100,Microphen,1+3,100,20.0,17.0,18.0
Shanghai GP3 Pan 100,Mocon,1+64,100,11.0,9.35,9.9
Shanghai GP3 Pan 100,Perceptol,stock,80,14.0,11.9,12.6
Shanghai GP3 Pan 100,PMK,1+2+100,100,10.0,8.5,9.0
Shanghai GP3 Pan 100,Pyrocat-HD,1+1+100,100,10.0,8.5,9.0
Shanghai GP3 Pan 100,Pyrocat-HD,1+1+200,100,40.0,34.0,36.0
Shanghai GP3 Pan 100,Rodinal,1+100,100,60.0,51.0,54.0
Shanghai GP3 Pan 100,Rodinal,1+100,100,25.0,21.25,22.5
Shanghai GP3 Pan 100,Rodinal,1+100,400,120.0,102.0,108.0
Shanghai GP3 Pan 100,Rodinal,1+200,100,120.0,102.0,108.0
Shanghai GP3 Pan 100,Rodinal,1+25,100,6.5,5.52,5.85
Shanghai GP3 Pan 100,Rodinal,1+25,400,35.0,29.75,31.5
Shanghai GP3 Pan 100,Rodinal,1+25,50,6.0,5.1,5.4
Shanghai GP3 Pan 100,Rodinal,1+400,100,480.0,408.0,432.0
Shanghai GP3 Pan 100,Rodinal,1+50,100,15.0,12.75,13.5
Shanghai GP3 Pan 100,Sprint Standard,1+9,100,8.0,6.8,7.2
Shanghai GP3 Pan 100,Spur HRX,1+17,80,9.5,8.07,8.55
Shanghai GP3 Pan 100,Spur TRX 2000,1+35,160,13.0,11.05,11.7
Shanghai GP3 Pan 100,Spur UFP,1+24,125,7.5,6.38,6.75
Shanghai GP3 Pan 100,TMax Dev,1+4,100,7.0,5.95,6.3
Shanghai GP3 Pan 100,TMax Dev,1+40,100,120.0,102.0,108.0
Shanghai GP3 Pan 100,TMax Dev,1+9,100,8.0,6.8,7.2
Shanghai GP3 Pan 100,Ultrafin,1+20,100,8.0,6.8,7.2
Shanghai GP3 Pan 100,XT-3,1+1,100,10.0,8.5,9.0
Shanghai GP3 Pan 100,XT-3,1+1,80,6.5,5.52,5.85
Shanghai GP3 Pan 100,XT-3,1+2,100,14.0,11.9,12.6
Shanghai GP3 Pan 100,XT-3,1+3,100,16.0,13.6,14.4
Shanghai GP3 Pan 100,XT-3,stock,100,7.5,6.38,6.75
Shanghai GP3 Pan 100,Xtol,1+1,100,10.0,8.5,9.0
Shanghai GP3 Pan 100,Xtol,1+1,80,6.5,5.52,5.85
Shanghai GP3 Pan 100,Xtol,1+2,100,14.0,11.9,12.6
Shanghai GP3 Pan 100,Xtol,1+3,100,16.0,13.6,14.4
Shanghai GP3 Pan 100,Xtol,stock,100,7.5,6.38,6.75
Shanghai GP3 Pan 400,Bellini FX6a Monobath,stock,400,11.0,9.35,9.9
Shanghai GP3 Pan 400,D-23,1+1,400,13.0,11.05,11.7
Shanghai GP3 Pan 400,D-76,1+1,400,10.0,8.5,9.0
Shanghai GP3 Pan 400,D-76,1+1,400,9.0,7.65,8.1
Shanghai GP3 Pan 400,D-76,stock,400,9.5,8.07,8.55
Shanghai GP3 Pan 400,D-76,stock,800,12.5,10.62,11.25
Shanghai GP3 Pan 400,HC-110,B,400,6.5,5.52,5.85
Shanghai GP3 Pan 400,ID-11,1+1,400,10.0,8.5,9.0
Shanghai GP3 Pan 400,ID-11,1+1,400,9.0,7.65,8.1
Shanghai GP3 Pan 400,ID-11,stock,400,9.5,8.07,8.55
Shanghai GP3 Pan 400,ID-11,stock,800,12.5,10.62,11.25
Shanghai GP3 Pan 400,Microphen,stock,400,7.0,5.95,6.3
Shanghai GP3 Pan 400,Rodinal,1+50,400,13.0,11.05,11.7
Silberra ORTA50,D-76,1+1,50,7.5,6.38,6.75
Silberra ORTA50,ID-11,1+1,50,7.5,6.38,6.75
Silberra ORTA50,Rodinal,1+25,50,11.0,9.35,9.9
Silberra ORTA50,Silberra Ascorol,1+29,50,7.0,5.95,6.3
Silberra ORTA50,XT-3,1+1,50,7.0,5.95,6.3
Silberra ORTA50,Xtol,1+1,50,7.0,5.95,6.3
Silberra Pan/Ultima 100,HC-110,B,100,6.5,5.52,5.85
Silberra Pan/Ultima 100,Rodinal,100,200,6.0,5.1,5.4
Silberra Pan/Ultima 160,D-76,1+1,200,19.0,16.15,17.1
Silberra Pan/Ultima 160,D-76,1+2,200,22.0,18.7,19.8
Silberra Pan/Ultima 160,D-76,stock,200,14.0,11.9,12.6
Silberra Pan/Ultima 160,HC-110,B,160,9.0,7.65,8.1
Silberra Pan/Ultima 160,ID-11,1+1,200,19.0,16.15,17.1
Silberra Pan/Ultima 160,ID-11,1+2,200,22.0,18.7,19.8
Silberra Pan/Ultima 160,ID-11,stock,200,14.0,11.9,12.6
Silberra Pan/Ultima 160,Ilfosol 3,1+9,160,6.0,5.1,5.4
Silberra Pan/Ultima 160,Ilfotec DD-X,1+4,160,9.0,7.65,8.1
Silberra Pan/Ultima 160,Microphen,stock,160,8.0,6.8,7.2
Silberra Pan/Ultima 160,Pyrocat-HD,1+1+100,200,21.0,17.85,18.9
Silberra Pan/Ultima 160,Rodinal,1+50,160,17.0,14.45,15.3
Silberra Pan/Ultima 160,Silberra Ascorol,1+29,200,14.0,11.9,12.6
Silberra Pan/Ultima 160,Silberra Pyro-HD,1+1+100,200,21.0,17.85,18.9
Silberra Pan/Ultima 160,Silberra RDN-LQ,stock,200,17.0,14.45,15.3
Silberra Pan/Ultima 160,Silberra S-76,stock,200,14.0,11.9,12.6
Silberra Pan/Ultima 160,Ultrafin,1+20,160,9.0,7.65,8.1
Silberra Pan/Ultima 200,D-76,1+1,200,16.0,13.6,14.4
Silberra Pan/Ultima 200,D-76,1+2,200,20.0,17.0,18.0
Silberra Pan/Ultima 200,D-76,stock,200,12.0,10.2,10.8
Silberra Pan/Ultima 200,Eco Pro,stock,200,10.0,8.5,9.0
Silberra Pan/Ultima 200,ID-11,1+1,200,16.0,13.6,14.4
Silberra Pan/Ultima 200,ID-11,1+2,200,20.0,17.0,18.0
Silberra Pan/Ultima 200,ID-11,stock,200,12.0,10.2,10.8
Silberra Pan/Ultima 200,Pyrocat-HD,1+1+100,200,17.0,14.45,15.3
Silberra Pan/Ultima 200,Rodinal,1+25,200,8.0,6.8,7.2
Silberra Pan/Ultima 200,Silberra Ascorol,1+29,200,12.0,10.2,10.8
Silberra Pan/Ultima 200,Silberra Micro-F,stock,200,12.0,10.2,10.8
Silberra Pan/Ultima 200,Silberra Microl,stock,200,22.0,18.7,19.8
Silberra Pan/Ultima 200,Silberra Pyro-HD,1+1+100,200,17.0,14.45,15.3
Silberra Pan/Ultima 200,Silberra S-76,stock,200,12.0,10.2,10.8
Silberra Pan/Ultima 200,XT-3,stock,200,10.0,8.5,9.0
Silberra Pan/Ultima 200,Xtol,stock,200,10.0,8.5,9.0
Silberra Pan/Ultima 50,HC-110,B,50,4.5,3.82,4.05
Silberra Pan/Ultima 50,Microphen,stock,50,8.5,7.22,7.65
Silberra Pan/Ultima 50,Rodinal,1+100,50,9.0,7.65,8.1
Silberra S25,D-76,1+1,25,6.5,5.52,5.85
Silberra S25,D-76,stock,25,4.5,3.82,4.05
Silberra S25,HC-110,F,25,10.0,8.5,9.0
Silberra S25,ID-11,1+1,25,6.5,5.52,5.85
Silberra S25,ID-11,stock,25,4.5,3.82,4.05
Silberra S25,Perceptol,stock,25,8.0,6.8,7.2
Silberra S25,Rodinal,1+100,25,6.0,5.1,5.4
Silberra S25,Silberra Aphenol,stock,25,4.5,3.82,4.05
Silberra S25,Silberra RDN-LQ,1+100,25,6.0,5.1,5.4
Silberra S25,Silberra S-76,1+1,25,6.5,5.52,5.85
Silberra S25,Silberra S-76,stock,25,4.5,3.82,4.05
Silberra S25,XT-3,stock,25,4.5,3.82,4.05
Silberra S25,Xtol,stock,25,4.5,3.82,4.05
Silberra U200,510-Pyro,1+100,125,17.0,14.45,15.3
Silberra U200,D-76,1+1,200,12.0,10.2,10.8
Silberra U200,D-76,stock,200,10.0,8.5,9.0
Silberra U200,HC-110,B,200,4.5,3.82,4.05
Silberra U200,ID-11,1+1,200,12.0,10.2,10.8
Silberra U200,ID-11,stock,200,10.0,8.5,9.0
Silberra U200,Rodinal,1+25,200,6.5,5.52,5.85
Silberra U200,Rodinal,1+50,200,12.0,10.2,10.8
Silberra U200,Silberra Ascorol,1+29,200,9.0,7.65,8.1
Silberra U200,Silberra Pyro-HD,1+1+100,200,16.0,13.6,14.4
Silberra U200,Silberra RDN-LQ,1+25,200,7.0,5.95,6.3
Silberra U200,Silberra RDN-LQ,1+50,200,12.0,10.2,10.8
Silberra U200,Silberra S-76,1+1,200,12.0,10.2,10.8
Silberra U200,Silberra S-76,stock,200,10.0,8.5,9.0
Silberra U400,D-76,1+1,400,10.0,8.5,9.0
Silberra U400,D-76,stock,400,7.0,5.95,6.3
Silberra U400,HC-110,B,400,5.0,4.25,4.5
Silberra U400,ID-11,1+1,400,10.0,8.5,9.0
Silberra U400,ID-11,stock,400,7.0,5.95,6.3
Silberra U400,Perceptol,stock,400,12.0,10.2,10.8
Silberra U400,Rodinal,1+50,400,7.5,6.38,6.75
Silberra U400,Silberra Aphenol,stock,400,5.5,4.67,4.95
Silberra U400,Silberra RDN-LQ,1+50,400,7.5,6.38,6.75
Silberra U400,Silberra S-76,1+1,400,10.0,8.5,9.0
Silberra U400,Silberra S-76,stock,400,7.0,5.95,6.3
Silberra U400,XT-3,stock,400,5.5,4.67,4.95
Silberra U400,Xtol,stock,400,5.5,4.67,4.95
SPUR Ultra R 800,D-76,stock,50,7.0,5.95,6.3
SPUR Ultra R 800,Spur Nanotech UR,1+24,6,7.5,6.38,6.75
Street Candy ATM 400,510-Pyro,1+100,400,9.0,7.65,8.1
Street Candy ATM 400,D-76,1+1,400,9.5,8.07,8.55
Street Candy ATM 400,D-76,stock,400,8.0,6.8,7.2
Street Candy ATM 400,HC-110,H,400,7.5,6.38,6.75
Street Candy ATM 400,ID-11,1+1,400,9.5,8.07,8.55
Street Candy ATM 400,ID-11,stock,400,8.0,6.8,7.2
Street Candy ATM 400,Ilfotec DD-X,1+4,400,9.0,7.65,8.1
Street Candy ATM 400,Ilfotec HC,1+31,400,7.5,6.38,6.75
Street Candy ATM 400,Rodinal,1+25,400,6.0,5.1,5.4
Street Candy ATM 400,XT-3,stock,400,8.0,6.8,7.2
Street Candy ATM 400,Xtol,1+1,400,12.0,10.2,10.8
Svema 200 Reporter,D-76,1+1,200,20.0,17.0,18.0
Svema 200 Reporter,D-76,stock,100,6.25,5.31,5.62
Svema 200 Reporter,ID-11,1+1,200,20.0,17.0,18.0
Svema 200 Reporter,ID-11,stock,100,6.25,5.31,5.62
Svema A2-SH,D-76,stock,400,13.0,11.05,11.7
Svema A2-SH,ID-11,stock,400,13.0,11.05,11.7
Svema A2-SH,Ilfotec DD-X,1+4,400,20.0,17.0,18.0
Svema A2-SH,Microphen,stock,3200,32.0,27.2,28.8
Svema A2-SH,Mikratol-2,1+50,200,12.0,10.2,10.8
Svema A2-SH,Mikratol-2,1+50,200,15.0,12.75,13.5
Svema A2-SH,Mikratol-2,1+50,400,15.0,12.75,13.5
Svema A2-SH,Mikratol-2,1+50,400,20.0,17.0,18.0
Svema A2-SH,Mikratol-2,1+50,800,22.0,18.7,19.8
Svema A2-SH,Mikratol-2,1+50,800,28.0,23.8,25.2
Svema A2-SH,Rodinal,1+50,400,20.0,17.0,18.0
Svema A2-SH,Rodinal,1+50,800,24.0,20.4,21.6
Svema Blue Sensitive,HC-110,H,6,10.5,8.92,9.45
Svema Blue Sensitive,Ilfosol 3,1+14,1.5,6.0,5.1,5.4
Svema FN250,Rodinal,1+25,100,8.5,7.22,7.65
Svema FN32,Rodinal,1+50,32,12.0,10.2,10.8
Svema FN64,D-23,1+3,64,60.0,51.0,54.0
Svema FN64,D-76,1+3,50,15.0,12.75,13.5
Svema FN64,D-76,stock,64,9.0,7.65,8.1
Svema FN64,Eco Pro,1+1,64,11.0,9.35,9.9
Svema FN64,Fomadon LQN,1+10,64,7.5,6.38,6.75
Svema FN64,Fomadon R09,1+100,64,60.0,51.0,54.0
Svema FN64,HC-110,B,400,18.0,15.3,16.2
Svema FN64,HC-110,B,64,8.0,6.8,7.2
Svema FN64,HC-110,F,64,18.0,15.3,16.2
Svema FN64,ID-11,1+3,50,15.0,12.75,13.5
Svema FN64,ID-11,stock,64,9.0,7.65,8.1
Svema FN64,Kalogen,1+60,32,5.5,4.67,4.95
Svema FN64,Pyrocat-HD,1+1+100,32,10.0,8.5,9.0
Svema FN64,Rodinal,1+25,64,6.25,5.31,5.62
Svema FN64,Rodinal,1+50,125,11.0,9.35,9.9
Svema FN64,Rodinal,1+50,64,11.0,9.35,9.9
Svema FN64,Rodinal,1+50,64,10.5,8.92,9.45
Svema FN64,XT-3,1+1,64,11.0,9.35,9.9
Svema FN64,Xtol,1+1,64,11.0,9.35,9.9
Svema Foto 100,D-76,1+1,100,11.5,9.78,10.35
Svema Foto 100,D-76,stock,100,7.0,5.95,6.3
Svema Foto 100,Eco Pro,1+1,100,10.0,8.5,9.0
Svema Foto 100,HC-110,B,100,6.0,5.1,5.4
Svema Foto 100,HC-110,B,200,11.0,9.35,9.9
Svema Foto 100,ID-11,1+1,100,11.5,9.78,10.35
Svema Foto 100,ID-11,stock,100,7.0,5.95,6.3
Svema Foto 100,Ilfosol 3,1+14,100,12.0,10.2,10.8
Svema Foto 100,Ilfosol 3,1+14,100,7.5,6.38,6.75
Svema Foto 100,Microphen,stock,100,7.5,6.38,6.75
Svema Foto 100,Rodinal,1+50,100,13.0,11.05,11.7
Svema Foto 100,XT-3,1+1,100,10.0,8.5,9.0
Svema Foto 100,Xtol,1+1,100,10.0,8.5,9.0
Svema Foto 200,D-76,1+1,200,14.25,12.11,12.83
Svema Foto 200,D-76,stock,200,8.5,7.22,7.65
Svema Foto 200,Eco Pro,1+1,200,12.0,10.2,10.8
Svema Foto 200,HC-110,J,200,60.0,51.0,54.0
Svema Foto 200,Ilfosol 3,1+14,200,12.0,10.2,10.8
Svema Foto 200,Ilfotec DD-X,1+4,200,8.0,6.8,7.2
Svema Foto 200,PQ Universal,1+31,160,5.0,4.25,4.5
Svema Foto 200,Rodinal,1+25,200,7.0,5.95,6.3
Svema Foto 200,Rodinal,1+50,200,14.0,11.9,12.6
Svema Foto 200,TMax Dev,1+4,200,7.5,6.38,6.75
Svema Foto 200,XT-3,1+1,200,12.0,10.2,10.8
Svema Foto 200,Xtol,1+1,200,12.0,10.2,10.8
Svema Foto 400,Bellini Hydrofen,1+31,400,17.0,14.45,15.3
Svema Foto 400,D-76,1+1,400,20.0,17.0,18.0
Svema Foto 400,D-76,stock,400,10.0,8.5,9.0
Svema Foto 400,HC-110,B,400,6.5,5.52,5.85
Svema Foto 400,ID-11,1+1,400,20.0,17.0,18.0
Svema Foto 400,ID-11,stock,400,10.0,8.5,9.0
Svema Foto 400,Ilfotec DD-X,1+4,400,13.0,11.05,11.7
Svema Foto 400,Pyrocat-HD,1+1+100,200,14.0,11.9,12.6
Svema Foto 400,Rodinal,1+25,400,10.0,8.5,9.0
Svema Foto 64,Kalogen,1+54,12,10.5,8.92,9.45
Svema Foto 65,Rodinal,1+25,80,7.0,5.95,6.3
Svema KN-3,D-76,1+2,32,8.0,6.8,7.2
Svema KN-3,D-76,1+2,40,8.0,6.8,7.2
Svema KN-4S,Rodinal,1+25,12,8.0,6.8,7.2
Svema Micrat-Orto,D-76,1+1,0.75,6.75,5.74,6.08
Svema Micrat-Orto,Eco Pro,1+1,0.75,14.0,11.9,12.6
Svema Micrat-Orto,Eco Pro,stock,0.75,8.0,6.8,7.2
Svema Micrat-Orto,ID-11,1+1,0.75,6.75,5.74,6.08
Svema Micrat-Orto,Pyrocat-HD,1+1+100,0.375,14.5,12.32,13.05
Svema Micrat-Orto,XT-3,1+1,0.75,14.0,11.9,12.6
Svema Micrat-Orto,XT-3,stock,0.75,8.0,6.8,7.2
Svema Micrat-Orto,Xtol,1+1,0.75,14.0,11.9,12.6
Svema Micrat-Orto,Xtol,stock,0.75,8.0,6.8,7.2
Svema MZ-3,Caffenol,stock,3,30.0,25.5,27.0
Svema MZ-3,Caffenol C-L,stock,1.6,14.0,11.9,12.6
Svema MZ-3,HC-110,H,3,9.25,7.86,8.33
Svema MZ-3,Ilfotec HC,1+17,3,6.0,5.1,5.4
Svema NK-2,Ilfotec LC29,1+29,25,5.0,4.25,4.5
Svema NK-2SH,510-Pyro,1+100,100,11.0,9.35,9.9
Svema NK-2SH,D-76,stock,100,10.0,8.5,9.0
Svema NK-2SH,D-76,stock,320,11.0,9.35,9.9
Svema NK-2SH,Eco Pro,stock,100,7.25,6.16,6.53
Svema NK-2SH,HC-110,B,100,10.0,8.5,9.0
Svema NK-2SH,ID-11,stock,100,10.0,8.5,9.0
Svema NK-2SH,ID-11,stock,320,11.0,9.35,9.9
Svema NK-2SH,Ilfosol 3,1+14,100,12.0,10.2,10.8
Svema NK-2SH,Ilfotec LC29,1+29,25,5.0,4.25,4.5
Svema NK-2SH,Rollei D74,1+15,100,5.0,4.25,4.5
Svema NK-2SH,XT-3,stock,100,7.25,6.16,6.53
Svema NK-2SH,Xtol,stock,100,7.25,6.16,6.53
Svema Type 17,Eco Pro,stock,400,7.0,5.95,6.3
Svema Type 17,UPB-1,stock,400,13.0,11.05,11.7
Svema Type 17,XT-3,stock,400,7.0,5.95,6.3
Svema Type 17,Xtol,stock,400,7.0,5.95,6.3
Svema ZT-7,HC-110,H,6,11.5,9.78,10.35
Svema ZT-8,D-76,1+1,3,6.0,5.1,5.4
Svema ZT-8,ID-11,1+1,3,6.0,5.1,5.4
Svema ZT-8,Rodinal,1+50,100,11.0,9.35,9.9
Tasma 100 Super,D-76,1+1,100,7.0,5.95,6.3
Tasma 100 Super,ID-11,1+1,100,7.0,5.95,6.3
Tasma 100 Super,Rodinal,1+50,100,9.0,7.65,8.1
Tasma A-2,Pyrocat-HD,1+1+100,400,18.0,15.3,16.2
Tasma Aero 100,D-76,1+1,100,6.0,5.1,5.4
Tasma FN-64,Foma Universal,1+3,25,7.5,6.38,6.75
Tasma FN-64,Rodinal,1+50,64,12.0,10.2,10.8
Tasma KN-1,Rodinal,1+36,400,25.0,21.25,22.5
Tasma KN-1,Rodinal,1+50,100,22.0,18.7,19.8
Tasma KN-2,Rodinal,1+50,25,6.0,5.1,5.4
Tasma M3-3L,Rodinal,1+100,12,25.0,21.25,22.5
Tasma Mikrat 200,D-76,1+1,6,6.0,5.1,5.4
Tasma Mikrat 200,ID-11,1+1,6,6.0,5.1,5.4
Tasma Mikrat 200,Kalogen,1+60,25,4.0,3.4,3.6
Tasma Mikrat 200,Kalogen,1+60,6,2.5,2.12,2.25
Tasma Mikrat 200,Mikratol-2,1+50,n/a,30.0,25.5,27.0
Tasma Mikrat 200,Silberra Ascorol,1+19,25,11.5,9.78,10.35
Tasma Mikrat 300,Caffenol C-L,stock,25,20.0,17.0,18.0
Tasma Mikrat 300,Mikratol-2,1+50,n/a,30.0,25.5,27.0
Tasma Mikrat Isopan,D-76,stock,12,9.0,7.65,8.1
Tasma Mikrat Isopan,ID-11,stock,12,9.0,7.65,8.1
Tasma MZ-3,510-Pyro,1+100,2,17.5,14.88,15.75
Tasma NK-2,Caffenol C-L,stock,100,60.0,51.0,54.0
Tasma NK-2,D-76,stock,100,10.0,8.5,9.0
Tasma NK-2,D-76,stock,320,11.0,9.35,9.9
Tasma NK-2,Eco Pro,stock,100,7.25,6.16,6.53
Tasma NK-2,HC-110,B,100,10.0,8.5,9.0
Tasma NK-2,ID-11,stock,100,10.0,8.5,9.0
Tasma NK-2,ID-11,stock,320,11.0,9.35,9.9
Tasma NK-2,Ilfosol 3,1+14,100,12.0,10.2,10.8
Tasma NK-2,Rodinal,1+50,100,6.0,5.1,5.4
Tasma NK-2,Rollei D74,1+15,100,5.0,4.25,4.5
Tasma NK-2,Silberra Ascorol,1+19,100,9.0,7.65,8.1
Tasma NK-2,XT-3,stock,100,7.25,6.16,6.53
Tasma NK-2,Xtol,stock,100,7.25,6.16,6.53
Tasma Type-17,D-23,1+2,200,26.0,22.1,23.4
